Name,Price,VC,Cover Art,URL
Kutar Apple,0.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/k/kutar-apple-3ds/boxart,www.nintendo.com/games/detail/kutar-apple-3ds/
Kutar Burger Factory,0.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/k/kutar-burger-factory-3ds/boxart,www.nintendo.com/games/detail/kutar-burger-factory-3ds/
Kutar Concert Staff,0.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/k/kutar-concert-staff-3ds/boxart,www.nintendo.com/games/detail/kutar-concert-staff-3ds/
Kutar End Credits,0.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/k/kutar-end-credits-3ds/boxart,www.nintendo.com/games/detail/kutar-end-credits-3ds/
Kutar Jump Rope,0.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/k/kutar-jump-rope-3ds/boxart,www.nintendo.com/games/detail/kutar-jump-rope-3ds/
Kutar Magic Ball,0.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/k/kutar-magic-ball-3ds/boxart,www.nintendo.com/games/detail/kutar-magic-ball-3ds/
Kutar Powder Factory,0.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/k/kutar-powder-factory-3ds/boxart,www.nintendo.com/games/detail/kutar-powder-factory-3ds/
Kutar Quiz,0.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/k/kutar-quiz-3ds/boxart,www.nintendo.com/games/detail/kutar-quiz-3ds/
Kutar Ski Lift,0.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/k/kutar-ski-lift-3ds/boxart,www.nintendo.com/games/detail/kutar-ski-lift-3ds/
Kutar Tube Rider,0.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/k/kutar-tube-rider-3ds/boxart,www.nintendo.com/games/detail/kutar-tube-rider-3ds/
League of Heroes,4.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/l/league-of-heroes-3ds/boxart,www.nintendo.com/games/detail/league-of-heroes-3ds/
Legend of the River King,4.99,Game Boy Color,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/l/legend-of-the-river-king-3ds/boxart,www.nintendo.com/games/detail/legend-of-the-river-king-3ds/
Legend of the River King 2,4.99,Game Boy Color,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/l/legend-of-the-river-king-2-3ds/boxart,www.nintendo.com/games/detail/legend-of-the-river-king-2-3ds/
Legna Tactica,9.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/l/legna-tactica-3ds/boxart,www.nintendo.com/games/detail/legna-tactica-3ds/
Let's Golf 3D,6.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/l/lets-golf-3d-3ds/boxart,www.nintendo.com/games/detail/lets-golf-3d-3ds/
LIBERATION MAIDEN,7.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/l/liberation-maiden-3ds/boxart,www.nintendo.com/games/detail/liberation-maiden-3ds/
Life Force,4.99,NES,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/l/life-force-3ds/boxart,www.nintendo.com/games/detail/life-force-3ds/
Link-a-Pix Color,7.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/l/link-a-pix-color-3ds/boxart,www.nintendo.com/games/detail/link-a-pix-color-3ds/
Lionel City Builder 3D: Rise of the Rails,4.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/l/lionel-city-builder-3d-rise-of-the-rails-3ds/boxart,www.nintendo.com/games/detail/lionel-city-builder-3d-rise-of-the-rails-3ds/
Little Adventure on the Prairie,2.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/l/little-adventure-on-the-prairie-3ds/boxart,www.nintendo.com/games/detail/little-adventure-on-the-prairie-3ds/
Little Sheep,3.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/l/little-sheep-3ds/boxart,www.nintendo.com/games/detail/little-sheep-3ds/
Lock'N Chase,2.99,Game Boy,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/l/lockn-chase-3ds/boxart,www.nintendo.com/games/detail/lockn-chase-3ds/
Love Hero,1, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/l/love-hero-3ds/boxart,www.nintendo.com/games/detail/love-hero-3ds/
Lufia: The Legend Returns,5.99,Game Boy Color,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/l/lufia-the-legend-returns-3ds/boxart,www.nintendo.com/games/detail/lufia-the-legend-returns-3ds/
Luxor,5.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/l/luxor-3ds/boxart,www.nintendo.com/games/detail/luxor-3ds/
Mach Rider,4.99,NES,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/mach-rider-3ds/boxart,www.nintendo.com/games/detail/mach-rider-3ds/
Machine Knight,9.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/machine-knight-3ds/boxart,www.nintendo.com/games/detail/machine-knight-3ds/
Mad Dog McCree,4.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/mad-dog-mccree-3ds/boxart,www.nintendo.com/games/detail/mad-dog-mccree-3ds/
Madagascar 3 & The Croods Prehistoric Party Combo Pack,, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/madagascar-3-the-croods-prehistoric-party-combo-pack-3ds/boxart,www.nintendo.com/games/detail/madagascar-3-the-croods-prehistoric-party-combo-pack-3ds/
Mahjong Mysteries - Ancient Athena,4.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/mahjong-mysteries-ancient-athena-3ds/boxart,www.nintendo.com/games/detail/mahjong-mysteries-ancient-athena-3ds/
Mario Bros.,4.99,NES,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/mario-bros-3ds/boxart,www.nintendo.com/games/detail/mario-bros-3ds/
Mario Golf,4.99,Game Boy Color,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/mario-golf-3ds/boxart,www.nintendo.com/games/detail/mario-golf-3ds/
Mario Party Star Rush - Party Guest Edition,0, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/mario-party-star-rush-party-guest-edition-3ds/boxart,www.nintendo.com/games/detail/mario-party-star-rush-party-guest-edition-3ds/
Mario Tennis,5.99,Game Boy Color,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/mario-tennis-3ds/boxart,www.nintendo.com/games/detail/mario-tennis-3ds/
Mario vs. Donkey Kong Tipping Stars,19.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/mario-vs-donkey-kong-tipping-stars-3ds/boxart,www.nintendo.com/games/detail/mario-vs-donkey-kong-tipping-stars-3ds/
Mario's Picross,3.99,Game Boy,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/marios-picross-3ds/boxart,www.nintendo.com/games/detail/marios-picross-3ds/
Maru's Mission,2.99,Game Boy,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/marus-mission-3ds/boxart,www.nintendo.com/games/detail/marus-mission-3ds/
Marvel Pinball 3D,7.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/marvel-pinball-3d-3ds/boxart,www.nintendo.com/games/detail/marvel-pinball-3d-3ds/
Masyu by Nikoli,4.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/masyu-by-nikoli-3ds/boxart,www.nintendo.com/games/detail/masyu-by-nikoli-3ds/
Maze Breaker,6.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/maze-breaker-3ds/boxart,www.nintendo.com/games/detail/maze-breaker-3ds/
Maze Breaker 2,9.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/maze-breaker-2-3ds/boxart,www.nintendo.com/games/detail/maze-breaker-2-3ds/
Maze Breaker 3,9.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/maze-breaker-3-3ds/boxart,www.nintendo.com/games/detail/maze-breaker-3-3ds/
Maze Breaker 4,9.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/maze-breaker-4-3ds/boxart,www.nintendo.com/games/detail/maze-breaker-4-3ds/
Maze Breaker V,9.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/maze-breaker-v-3ds/boxart,www.nintendo.com/games/detail/maze-breaker-v-3ds/
Maze Breaker VI,9.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/maze-breaker-vi-3ds/boxart,www.nintendo.com/games/detail/maze-breaker-vi-3ds/
Mega Man,4.99,NES,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/mega-man-3ds/boxart,www.nintendo.com/games/detail/mega-man-3ds/
Mega Man 2,4.99,NES,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/mega-man-2-3ds/boxart,www.nintendo.com/games/detail/mega-man-2-3ds/
Mega Man 3,4.99,NES,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/mega-man-3-3ds/boxart,www.nintendo.com/games/detail/mega-man-3-3ds/
Mega Man 4,4.99,NES,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/mega-man-4-3ds/boxart,www.nintendo.com/games/detail/mega-man-4-3ds/
Mega Man 5,4.99,NES,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/mega-man-5-3ds/boxart,www.nintendo.com/games/detail/mega-man-5-3ds/
Mega Man 6,4.99,NES,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/mega-man-6-3ds/boxart,www.nintendo.com/games/detail/mega-man-6-3ds/
MEGA MAN 7,7.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/mega-man-7-3ds/boxart,www.nintendo.com/games/detail/mega-man-7-3ds/
Mega Man II,2.99,Game Boy,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/mega-man-ii-3ds/boxart,www.nintendo.com/games/detail/mega-man-ii-3ds/
Mega Man III,2.99,Game Boy,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/mega-man-iii-3ds/boxart,www.nintendo.com/games/detail/mega-man-iii-3ds/
Mega Man IV,2.99,Game Boy,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/mega-man-iv-3ds/boxart,www.nintendo.com/games/detail/mega-man-iv-3ds/
Mega Man V,3.99,Game Boy,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/mega-man-v-3ds/boxart,www.nintendo.com/games/detail/mega-man-v-3ds/
Mega Man X,7.99,Super NES,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/mega-man-x-3ds/boxart,www.nintendo.com/games/detail/mega-man-x-3ds/
Mega Man X2,7.99,Super NES,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/mega-man-x2-3ds/boxart,www.nintendo.com/games/detail/mega-man-x2-3ds/
MEGA MAN X3,7.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/mega-man-x3-3ds/boxart,www.nintendo.com/games/detail/mega-man-x3-3ds/
Mega Man Xtreme,4.99,Game Boy Color,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/mega-man-xtreme-3ds/boxart,www.nintendo.com/games/detail/mega-man-xtreme-3ds/
Mega Man Xtreme 2,4.99,Game Boy Color,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/mega-man-xtreme-2-3ds/boxart,www.nintendo.com/games/detail/mega-man-xtreme-2-3ds/
Mega Man: Dr. Wily's Revenge,3.99,Game Boy,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/mega-man-dr-wilys-revenge-3ds/boxart,www.nintendo.com/games/detail/mega-man-dr-wilys-revenge-3ds/
Mercenaries Saga 2,4.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/mercenaries-saga-2-3ds/boxart,www.nintendo.com/games/detail/mercenaries-saga-2-3ds/
Mercenaries Saga 3,5.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/mercenaries-saga-3-3ds/boxart,www.nintendo.com/games/detail/mercenaries-saga-3-3ds/
Mes Comptines,4.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/mes-comptines-3ds/boxart,www.nintendo.com/games/detail/mes-comptines-3ds/
Metroid,4.99,NES,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/metroid-3ds/boxart,www.nintendo.com/games/detail/metroid-3ds/
Metroid II - Return of Samus,3.99,Game Boy,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/metroid-ii-return-of-samus-3ds/boxart,www.nintendo.com/games/detail/metroid-ii-return-of-samus-3ds/
Metroid Prime: Federation Force Blast Ball Demo,0, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/metroid-prime-blast-ball-demo-3ds/boxart,www.nintendo.com/games/detail/metroid-prime-blast-ball-demo-3ds/
Mia's Picnic,4.49, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/mias-picnic-3ds/boxart,www.nintendo.com/games/detail/mias-picnic-3ds/
Mighty Bomb Jack,4.99,NES,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/mighty-bomb-jack-3ds/boxart,www.nintendo.com/games/detail/mighty-bomb-jack-3ds/
Mighty Final Fight,4.99,NES,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/mighty-final-fight-3ds/boxart,www.nintendo.com/games/detail/mighty-final-fight-3ds/
MIGHTY GUNVOLT,3.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/mighty-gunvolt-3ds/boxart,www.nintendo.com/games/detail/mighty-gunvolt-3ds/
MIGHTY GUNVOLT BURST,9.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/mighty-gunvolt-burst-3ds/boxart,www.nintendo.com/games/detail/mighty-gunvolt-burst-3ds/
Mighty Switch Force!,5.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/mighty-switch-force-3ds/boxart,www.nintendo.com/games/detail/mighty-switch-force-3ds/
Mighty Switch Force! 2,5.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/mighty-switch-force-2-3ds/boxart,www.nintendo.com/games/detail/mighty-switch-force-2-3ds/
Miitopia: Casting Call,0, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/miitopia-casting-call-3ds/boxart,www.nintendo.com/games/detail/miitopia-casting-call-3ds/
Miles & Kilo,7.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/miles-and-kilo-3ds/boxart,www.nintendo.com/games/detail/miles-and-kilo-3ds/
Milon's Secret Castle,4.99,NES,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/milons-secret-castle-3ds/boxart,www.nintendo.com/games/detail/milons-secret-castle-3ds/
Minecraft: New Nintendo 3DS Edition,29.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/minecraft-new-nintendo-3ds-edition/boxart,www.nintendo.com/games/detail/minecraft-new-nintendo-3ds-edition/
Mini Golf Resort,4.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/mini-golf-resort-3ds/boxart,www.nintendo.com/games/detail/mini-golf-resort-3ds/
Mini Mario & Friends: amiibo Challenge,0, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/mini-mario-and-friends-amiibo-challenge-3ds/boxart,www.nintendo.com/games/detail/mini-mario-and-friends-amiibo-challenge-3ds/
Mini Sports Collection,4.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/mini-sports-collection-3ds/boxart,www.nintendo.com/games/detail/mini-sports-collection-3ds/
Mole Mania,2.99,Game Boy,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/mole-mania-3ds/boxart,www.nintendo.com/games/detail/mole-mania-3ds/
Mom Hid My Game!,4.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/mom-hid-my-game-3ds/boxart,www.nintendo.com/games/detail/mom-hid-my-game-3ds/
Monster Combine TD,3.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/monster-combine-td-3ds/boxart,www.nintendo.com/games/detail/monster-combine-td-3ds/
Monster Hunter Generations Special Demo,0, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/monster-hunter-generations-special-demo-3ds/boxart,www.nintendo.com/games/detail/monster-hunter-generations-special-demo-3ds/
MONSTER HUNTER GENERATIONS ULTIMATE Save Data Transfer App,0, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/monster-hunter-generations-ultimate-save-data-transfer-app-3ds/boxart,www.nintendo.com/games/detail/monster-hunter-generations-ultimate-save-data-transfer-app-3ds/
Monster Hunter Stories Demo,0, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/monster-hunter-stories-demo-3ds/boxart,www.nintendo.com/games/detail/monster-hunter-stories-demo-3ds/
Moon Chronicles,8.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/moon-chronicles-3ds/boxart,www.nintendo.com/games/detail/moon-chronicles-3ds/
Moonbound,4.99, , ,www.nintendo.com/games/detail/moonbound-3ds/
Mountain Peak Battle Mess,0.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/mountain-peak-battle-mess-3ds/boxart,www.nintendo.com/games/detail/mountain-peak-battle-mess-3ds/
Murder on the Titanic,7.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/murder-on-the-titanic-3ds/boxart,www.nintendo.com/games/detail/murder-on-the-titanic-3ds/
Music On: Electric Guitar,1.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/music-on-electronic-guitar-3ds/boxart,www.nintendo.com/games/detail/music-on-electronic-guitar-3ds/
Musicverse: Electronic Keyboard,7.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/musicverse-electronic-keyboard-3ds/boxart,www.nintendo.com/games/detail/musicverse-electronic-keyboard-3ds/
Mutant Mudds,8.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/mutant-mudds-3ds/boxart,www.nintendo.com/games/detail/mutant-mudds-3ds/
Mutant Mudds Super Challenge,9.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/mutant-mudds-super-challenge-3ds/boxart,www.nintendo.com/games/detail/mutant-mudds-super-challenge-3ds/
My Exotic Farm,6.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/my-exotic-farm-3ds/boxart,www.nintendo.com/games/detail/my-exotic-farm-3ds/
My Farm 3D,7.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/my-farm-3d-3ds/boxart,www.nintendo.com/games/detail/my-farm-3d-3ds/
My First Songs,4.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/my-first-songs-3ds/boxart,www.nintendo.com/games/detail/my-first-songs-3ds/
My First Songs 2,4.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/my-first-songs-2-3ds/boxart,www.nintendo.com/games/detail/my-first-songs-2-3ds/
My Horse 3D - Best Friends,4.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/my-horse-3d-best-friends-3ds/boxart,www.nintendo.com/games/detail/my-horse-3d-best-friends-3ds/
MY PETS,24.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/my-pets-3ds/boxart,www.nintendo.com/games/detail/my-pets-3ds/
My Style Studio: Hair Salon,4.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/my-style-studio-hair-salon-3ds/boxart,www.nintendo.com/games/detail/my-style-studio-hair-salon-3ds/
Mysterious Stars 3D: A Fairy Tale,7.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/mysterious-stars-3d-a-fairy-tale-3ds/boxart,www.nintendo.com/games/detail/mysterious-stars-3d-a-fairy-tale-3ds/
Mysterious Stars 3D: Road To Idol,5.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/mysterious-stars-3d-road-to-idol-3ds/boxart,www.nintendo.com/games/detail/mysterious-stars-3d-road-to-idol-3ds/
Mystery Case Files Dire Grove,5.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/mystery-case-files-dire-grove-3ds/boxart,www.nintendo.com/games/detail/mystery-case-files-dire-grove-3ds/
Mystery Case Files Ravenhearst,5.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/mystery-case-files-ravenhurst-3ds/boxart,www.nintendo.com/games/detail/mystery-case-files-ravenhurst-3ds/
Mystery Case Files Retun to Ravenhearst,5.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/mystery-case-files-return-to-ravenhurst-3ds/boxart,www.nintendo.com/games/detail/mystery-case-files-return-to-ravenhurst-3ds/
MYSTICAL NINJA starring GOEMON,2.99,Game Boy,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/m/mystical-ninja-starring-goemon-3ds/boxart,www.nintendo.com/games/detail/mystical-ninja-starring-goemon-3ds/
Nano Assault EX,9.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/n/nano-assault-ex-3ds/boxart,www.nintendo.com/games/detail/nano-assault-ex-3ds/
Navy Commander,10, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/n/navy-commander-3ds/boxart,www.nintendo.com/games/detail/navy-commander-3ds/
NES Open Tournament Golf,4.99,NES,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/n/nes-open-tournament-golf-3ds/boxart,www.nintendo.com/games/detail/nes-open-tournament-golf-3ds/
Netflix,, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/n/netflix-3ds/boxart,www.nintendo.com/games/detail/netflix-3ds/
Ninja Battle Heroes,2.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/n/ninja-battle-heroes-3ds/boxart,www.nintendo.com/games/detail/ninja-battle-heroes-3ds/
Ninja Gaiden,4.99,NES,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/n/ninja-gaiden-3ds/boxart,www.nintendo.com/games/detail/ninja-gaiden-3ds/
Ninja Gaiden II: The Dark Sword of Chaos,4.99,NES,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/n/ninja-gaiden-ii-the-dark-sword-of-chaos-3ds/boxart,www.nintendo.com/games/detail/ninja-gaiden-ii-the-dark-sword-of-chaos-3ds/
Ninja Gaiden III: The Ancient Ship of Doom,4.99,NES,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/n/ninja-gaiden-iii-the-ancient-ship-of-doom-3ds/boxart,www.nintendo.com/games/detail/ninja-gaiden-iii-the-ancient-ship-of-doom-3ds/
NINJA SMASHER!,, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/n/ninja-smasher-3ds/boxart,www.nintendo.com/games/detail/ninja-smasher-3ds/
Ninja Usagimaru - The Gem of Blessings -,4.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/n/ninja-usagimaru-the-gem-of-blessings--3ds/boxart,www.nintendo.com/games/detail/ninja-usagimaru-the-gem-of-blessings--3ds/
Ninja Usagimaru - The Mysterious Karakuri Castle,5.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/n/ninja-usagimaru-the-mysterious-karakuri-castle-3ds/boxart,www.nintendo.com/games/detail/ninja-usagimaru-the-mysterious-karakuri-castle-3ds/
Nintendo 3DS Guide: Louvre (English Version),19.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/n/nintendo-3ds-guide-louvre-english-version/boxart,www.nintendo.com/games/detail/nintendo-3ds-guide-louvre-english-version/
Nintendo 3DS Guide: Louvre (French Version),19.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/n/nintendo-3ds-guide-louvre-french-version/boxart,www.nintendo.com/games/detail/nintendo-3ds-guide-louvre-french-version/
Nintendo 3DS Guide: Louvre (Spanish Version),19.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/n/nintendo-3ds-guide-louvre-spanish-version/boxart,www.nintendo.com/games/detail/nintendo-3ds-guide-louvre-spanish-version/
Nintendo Badge Arcade,0, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/n/nintendo-badge-arcade-3ds/boxart,www.nintendo.com/games/detail/nintendo-badge-arcade-3ds/
Noah's Cradle,5, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/n/noahs-cradle-3ds/boxart,www.nintendo.com/games/detail/noahs-cradle-3ds/
Noitu Love: Devolution,9.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/n/noitu-love-devolution-3ds/boxart,www.nintendo.com/games/detail/noitu-love-devolution-3ds/
Now I know my ABCs 2,8.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/n/now-i-know-my-abcs-2-3ds/boxart,www.nintendo.com/games/detail/now-i-know-my-abcs-2-3ds/
Nurikabe by Nikoli,4.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/n/nurikabe-by-nikoli-3ds/boxart,www.nintendo.com/games/detail/nurikabe-by-nikoli-3ds/
Ocean Runner,2.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/o/ocean-runner-3ds/boxart,www.nintendo.com/games/detail/ocean-runner-3ds/
Of Mice And Sand,7.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/o/of-mice-and-sand-3ds/boxart,www.nintendo.com/games/detail/of-mice-and-sand-3ds/
Ohno Odyssey,2.49, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/o/ohno-odyssey-3ds/boxart,www.nintendo.com/games/detail/ohno-odyssey-3ds/
OlliOlli,9.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/o/olliolli-3ds/boxart,www.nintendo.com/games/detail/olliolli-3ds/
Operation COBRA,2.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/o/operation-cobra-3ds/boxart,www.nintendo.com/games/detail/operation-cobra-3ds/
Orion's Odyssey,, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/o/orions-odyssey-3ds/boxart,www.nintendo.com/games/detail/orions-odyssey-3ds/
PAC-MAN,3.99,Game Boy,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/pac-man-gb-3ds/boxart,www.nintendo.com/games/detail/pac-man-gb-3ds/
PAC-MAN,4.99,NES,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/pac-man-nes-3ds/boxart,www.nintendo.com/games/detail/pac-man-nes-3ds/
Paddington: Adventures in London,9.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/paddington-adventures-in-london-3ds/boxart,www.nintendo.com/games/detail/paddington-adventures-in-london-3ds/
Painting Workshop,4.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/painting-workshop-3ds/boxart,www.nintendo.com/games/detail/painting-workshop-3ds/
Parascientific Escape - Crossing at the Farthest Horizon,5, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/parascientific-escape-crossing-at-the-farthest-horizon-3ds/boxart,www.nintendo.com/games/detail/parascientific-escape-crossing-at-the-farthest-horizon-3ds/
Parascientific Escape - Gear Detective,5, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/parascientific-escape-gear-detective-3ds/boxart,www.nintendo.com/games/detail/parascientific-escape-gear-detective-3ds/
